City,State,Lat,Lng,Pop,
Alhambra,California,34.084,-118.1355,83174
Williamsburg,Virginia,37.2693,-76.7076,83021
Madera,California,36.963,-120.0778,82772
Warwick,Rhode Island,41.7062,-71.4334,82666
Cranston,Rhode Island,41.7658,-71.4858,82654
Baytown,Texas,29.7587,-94.9671,82543
Largo,Florida,27.9088,-82.7712,82505
Silver Spring,Maryland,39.0028,-77.0207,82472
Lakewood,California,33.8471,-118.1222,82419
Mountain View,California,37.4001,-122.0796,82409
Kankakee,Illinois,41.102,-87.8643,82095
Johns Creek,Georgia,34.0333,-84.2027,82068
Flagstaff,Arizona,35.1872,-111.6194,81682
Franklin,Tennessee,35.92,-86.8516,81531
Joplin,Missouri,37.0757,-94.5018,81025
Parma,Ohio,41.3843,-81.7286,80880
Layton,Utah,41.077,-111.962,80858
New Rochelle,New York,40.9304,-73.7836,80685
Anderson,South Carolina,34.5211,-82.6478,80657
Lebanon,Pennsylvania,40.3412,-76.4228,80620
Somerville,Massachusetts,42.3908,-71.1014,80608
Yauco,Puerto Rico,18.0344,-66.8615,80307
St. Joseph,Missouri,39.7598,-94.821,80099
Plymouth,Minnesota,45.0225,-93.4617,80034
Tustin,California,33.7311,-117.8107,79895
Zephyrhills,Florida,28.2409,-82.1797,79795
Milpitas,California,37.4336,-121.8921,79593
Florence,Alabama,34.8303,-87.6655,79590
Pleasanton,California,37.6663,-121.8805,79558
Boynton Beach,Florida,26.5281,-80.0811,79479
Texarkana,Texas,33.45,-94.0847,79304
Folsom,California,38.6668,-121.1422,79201
Bellflower,California,33.888,-118.1271,79070
Pharr,Texas,26.1685,-98.1904,78997
Homestead,Florida,25.4665,-80.4472,78885
Valdosta,Georgia,30.8502,-83.2788,78786
Upland,California,34.1178,-117.6604,78624
Evanston,Illinois,42.0464,-87.6943,78454
Newark,Ohio,40.0706,-82.425,78447
Elizabethtown,Kentucky,37.7031,-85.8773,78446
St. Augustine,Florida,29.8976,-81.31,78386
Rancho Cordova,California,38.5737,-121.2527,78358
Alameda,California,37.7668,-122.267,78320
Chino Hills,California,33.9508,-117.7254,78229
Perris,California,33.7898,-117.2233,78106
Schaumburg,Illinois,42.0308,-88.0838,78053
Kendall,Florida,25.6697,-80.3556,78007
Camarillo,California,34.223,-119.0321,77795
Anniston,Alabama,33.6712,-85.8135,77690
Sumter,South Carolina,33.9392,-80.393,77626
Jonesboro,Arkansas,35.8212,-90.6791,77520
Hammond,Indiana,41.6168,-87.4909,77491
Carmichael,California,38.6318,-121.3263,77358
Arlington Heights,Illinois,42.0955,-87.9826,77283
Morgantown,West Virginia,39.6383,-79.9464,77193
Wyoming,Michigan,42.8908,-85.7066,76625
Cheyenne,Wyoming,41.135,-104.7902,76456
Pasco,Washington,46.2506,-119.1305,76398
Watsonville,California,36.9206,-121.7708,76285
Southfield,Michigan,42.4765,-83.2605,76196
Wausau,Wisconsin,44.962,-89.6459,76016
Rochester Hills,Michigan,42.6645,-83.1563,75990
Loveland,Colorado,40.4166,-105.0623,75938
Alexandria,Louisiana,31.2923,-92.4702,75835
Pittsburg,California,38.0182,-121.8965,75701
Hammond,Louisiana,30.5061,-90.4563,75688
South Jordan,Utah,40.557,-111.9784,75617
Battle Creek,Michigan,42.2985,-85.2296,75608
Bethlehem,Pennsylvania,40.6266,-75.3679,75599
Fajardo,Puerto Rico,18.3331,-65.6589,75549
Davis,California,38.5553,-121.737,75468
Apple Valley,California,34.5352,-117.2109,75311
Pawtucket,Rhode Island,41.8744,-71.3743,75200
Wheeling,West Virginia,40.0752,-80.6951,75065
Flower Mound,Texas,33.0343,-97.1146,75050
Harrisonburg,Virginia,38.4362,-78.8735,74901
Cedar Park,Texas,30.5105,-97.8197,74741
Oshkosh,Wisconsin,44.0227,-88.5619,74737
Winchester,Virginia,39.1735,-78.1746,74593
Caguas,Puerto Rico,18.2319,-66.0388,74502
Ellicott City,Maryland,39.2774,-76.8345,74432
Pocatello,Idaho,42.8724,-112.4647,74359
Hilton Head Island,South Carolina,32.1896,-80.7499,74248
New Britain,Connecticut,41.6759,-72.7862,74022
Mansfield,Ohio,40.7656,-82.5275,74021
Woodbury,Minnesota,44.9057,-92.923,74014
Lauderhill,Florida,26.1605,-80.2241,73935
Lehi,Utah,40.4136,-111.8725,73911
Bolingbrook,Illinois,41.6901,-88.1021,73807
Dale City,Virginia,38.6473,-77.3459,73716
Missouri City,Texas,29.563,-95.5365,73682
Lake Jackson,Texas,29.0516,-95.4521,73478
Altoona,Pennsylvania,40.5082,-78.4007,73374
Doral,Florida,25.8152,-80.3565,73126
Owensboro,Kentucky,37.7575,-87.1172,73115
Centreville,Virginia,38.839,-77.4389,73064
Mount Vernon,New York,40.9136,-73.8291,72855
Baldwin Park,California,34.0829,-117.9722,72813
Broomfield,Colorado,39.9542,-105.0526,72697
Redlands,California,34.0512,-117.1712,72649
Cleveland,Tennessee,35.1817,-84.8707,72589
Dothan,Alabama,31.2336,-85.407,72389
Camden,New Jersey,39.9361,-75.1073,72381
Redmond,Washington,47.6763,-122.1169,72166
Framingham,Massachusetts,42.3085,-71.4368,72089
Jackson,Tennessee,35.6538,-88.8354,71983
Janesville,Wisconsin,42.6854,-89.0135,71907
Juana Diaz,Puerto Rico,18.0532,-66.5044,71759
Mansfield,Texas,32.569,-97.1213,71375
Waukesha,Wisconsin,43.0087,-88.2464,71307
Tamarac,Florida,26.2056,-80.2539,71140
Wenatchee,Washington,47.436,-120.3295,71119
Daytona Beach,Florida,29.1995,-81.0982,71041
Castle Rock,Colorado,39.3763,-104.8535,71037
Redondo Beach,California,33.8577,-118.3765,70998
Wilmington,Delaware,39.7415,-75.5416,70926
San Marcos,Texas,29.8734,-97.9356,70864
Union City,California,37.6032,-122.0181,70828
Eldersburg,Maryland,39.4041,-76.9528,70639
Conway,Arkansas,35.0753,-92.4692,70555
Bayonne,New Jersey,40.6668,-74.1158,70553
Guaynabo,Puerto Rico,18.3832,-66.1134,70542
Rocklin,California,38.8075,-121.2489,70317
Passaic,New Jersey,40.8574,-74.1282,70308
Sheboygan,Wisconsin,43.7403,-87.7316,70234
Casas Adobes,Arizona,32.3423,-111.0113,70224
St. Charles,Missouri,38.7954,-90.5157,70218
Maple Grove,Minnesota,45.1089,-93.4626,69900
Walnut Creek,California,37.9024,-122.0399,69876
Dublin,California,37.7161,-121.8963,69818
North Richland Hills,Texas,32.8604,-97.218,69817
Gary,Indiana,41.5905,-87.3473,69739
Glen Burnie,Maryland,39.156,-76.6071,69739
Bristol,Tennessee,36.5572,-82.2154,69734
Decatur,Alabama,34.5731,-86.9905,69710
West Bend,Wisconsin,43.4173,-88.1818,69672
Lodi,California,38.1218,-121.2932,69467
Lima,Ohio,40.741,-84.112,69440
Florida,Puerto Rico,18.3643,-66.5611,69427
Lakeville,Minnesota,44.6774,-93.252,69026
Blaine,Minnesota,45.1696,-93.2077,68999
Poinciana,Florida,28.1217,-81.4821,68922
East Orange,New Jersey,40.7651,-74.2117,68918
Noblesville,Indiana,40.0355,-86.0042,68885
Gaithersburg,Maryland,39.1346,-77.2131,68827
Lake Elsinore,California,33.6847,-117.3344,68822
Palo Alto,California,37.3905,-122.1468,68624
Eastvale,California,33.9617,-117.5803,68539
Tulare,California,36.1995,-119.34,68395
Rogers,Arkansas,36.317,-94.1531,68340
Yorba Linda,California,33.889,-117.7714,68319
Parkersburg,West Virginia,39.2623,-81.542,68217
Eagan,Minnesota,44.817,-93.1638,68205
Weston,Florida,26.1006,-80.4054,68148
Longview,Washington,46.1461,-122.963,67958
Bay City,Michigan,43.5902,-83.8887,67917
Dubuque,Iowa,42.5002,-90.707,67916
Union City,New Jersey,40.7675,-74.0323,67903
Porterville,California,36.0643,-119.0338,67887
Mount Vernon,Washington,48.4203,-122.3115,67767
Palatine,Illinois,42.118,-88.043,67754
El Paso de Robles,California,35.6394,-120.656,67696
West Des Moines,Iowa,41.5521,-93.7806,67640
Lynwood,California,33.924,-118.2016,67497
Skokie,Illinois,42.036,-87.74,67444
Sherman,Texas,33.6273,-96.6221,67210
Rockville,Maryland,39.0834,-77.1553,67095
Haverhill,Massachusetts,42.7838,-71.0871,67093
Hanover,Pennsylvania,39.8118,-76.9836,67037
Shawnee,Kansas,39.0158,-94.8076,67021
Rome,Georgia,34.2662,-85.1863,66998
Schenectady,New York,42.8025,-73.9275,66809
South Hill,Washington,47.1198,-122.2853,66713
DeKalb,Illinois,41.9314,-88.7481,66624
Petaluma,California,38.2423,-122.6266,66609
Sammamish,Washington,47.6017,-122.0416,66532
Georgetown,Texas,30.666,-97.6966,66514
Carbondale,Illinois,37.7221,-89.2237,66482
Delray Beach,Florida,26.455,-80.0905,66434
Dundalk,Maryland,39.2704,-76.4942,66426
Kenner,Louisiana,30.0109,-90.2549,66411
Albany,Oregon,44.6272,-123.0965,66405
Ankeny,Iowa,41.7288,-93.6031,66346
South San Francisco,California,37.6538,-122.4196,66331
Castro Valley,California,37.7088,-122.0626,66324
Bethesda,Maryland,38.9866,-77.1188,66294
Saratoga Springs,New York,43.0674,-73.7775,66290
Corvallis,Oregon,44.5698,-123.2779,66090
Brentwood,New York,40.7839,-73.2522,66035
Ames,Iowa,42.0256,-93.6217,66027
Glens Falls,New York,43.3109,-73.6458,66024
Michigan City,Indiana,41.7092,-86.869,65946
Victoria,Texas,28.8287,-96.9849,65643
Malden,Massachusetts,42.4305,-71.0576,65602
Weirton,West Virginia,40.406,-80.5671,65447
Novi,Michigan,42.4786,-83.4893,65369
Guayama,Puerto Rico,17.9743,-66.1104,65343
Alpharetta,Georgia,34.0704,-84.2738,65187
Wesley Chapel,Florida,28.2106,-82.3238,65134
Waltham,Massachusetts,42.3889,-71.2423,64655
Laguna Niguel,California,33.5275,-117.705,64608
San Clemente,California,33.4499,-117.6102,64600
North Little Rock,Arkansas,34.7807,-92.2371,64444
Fairbanks,Alaska,64.8353,-147.6533,64160
Florence-Graham,California,33.9682,-118.2447,64109
Eden Prairie,Minnesota,44.8488,-93.4595,64048
Twin Rivers,New Jersey,40.2631,-74.4917,64012
Pflugerville,Texas,30.4515,-97.6018,64007
Casper,Wyoming,42.842,-106.3208,63962
Burnsville,Minnesota,44.7648,-93.2793,63926
Grand Forks,North Dakota,47.9214,-97.0884,63767
Brentwood,California,37.9356,-121.719,63618
Millcreek,Utah,40.6892,-111.8292,63430
Elmira,New York,42.0938,-76.8097,63404
Sebring,Florida,27.477,-81.453,63287
La Habra,California,33.9282,-117.9515,63287
Coon Rapids,Minnesota,45.1755,-93.3094,63269
Bossier City,Louisiana,32.5224,-93.6668,63168
Hamilton,Ohio,39.3939,-84.5653,63127
Taylor,Michigan,42.226,-83.2688,63071
Lakewood,Washington,47.1628,-122.5299,62972
Greenwood,Indiana,39.6019,-86.1073,62914
Bellevue,Nebraska,41.1485,-95.939,62888
Montebello,California,34.0155,-118.1108,62828
Moore,Oklahoma,35.3293,-97.4757,62633
Council Bluffs,Iowa,41.2369,-95.8516,62617
Rowlett,Texas,32.9155,-96.5489,62606
Spring,Texas,30.0613,-95.383,62569
Port Charlotte,Florida,26.9918,-82.114,62531
Reston,Virginia,38.9497,-77.3461,62453
Pico Rivera,California,33.9901,-118.0888,62383
Dearborn Heights,Michigan,42.3164,-83.2769,62334
Port Orange,Florida,29.1085,-81.0137,62197
Encinitas,California,33.0492,-117.261,62140
Springfield,Oregon,44.0538,-122.9811,62138
Great Falls,Montana,47.5022,-111.2996,62112
Rocky Mount,North Carolina,35.9685,-77.804,61952
Commerce City,Colorado,39.8641,-104.843,61516
Pontiac,Michigan,42.6493,-83.2878,61498
The Hammocks,Florida,25.67,-80.4482,61461
Wellington,Florida,26.6461,-80.2699,61445
San Rafael,California,37.9905,-122.5221,61158
Monterey Park,California,34.0497,-118.1326,61153
La Mesa,California,32.7703,-117.0204,61040
Woodland,California,38.6712,-121.75,60977
Marietta,Georgia,33.9533,-84.5422,60962
Chapel Hill,North Carolina,35.9271,-79.0391,60920
Gardena,California,33.8943,-118.3072,60917
Meriden,Connecticut,41.5369,-72.7946,60790
Bristol,Connecticut,41.6812,-72.9407,60733
Revere,Massachusetts,42.4189,-71.004,60720
Medford,Massachusetts,42.4234,-71.1087,60708
Palm Harbor,Florida,28.0847,-82.7481,60682
Cupertino,California,37.3168,-122.0466,60681
Jupiter,Florida,26.92,-80.1128,60629
Hendersonville,Tennessee,36.3063,-86.5997,60628
North Miami,Florida,25.9008,-80.1686,60449
Des Plaines,Illinois,42.0345,-87.9008,60413
Taylorsville,Utah,40.6569,-111.9493,60295
West Allis,Wisconsin,43.0068,-88.0296,60220
Sanford,Florida,28.7891,-81.2757,60215
Huntersville,North Carolina,35.406,-80.8716,60166
Euless,Texas,32.8508,-97.08,60134
Richland,Washington,46.2824,-119.2939,59718
Santee,California,32.8554,-116.9851,59679
White Plains,New York,41.022,-73.7547,59452
Hoboken,New Jersey,40.7452,-74.0281,59369
Kokomo,Indiana,40.464,-86.1277,59263
Taunton,Massachusetts,41.9036,-71.0943,59076
St. Clair Shores,Michigan,42.4925,-82.8961,59046
Towson,Maryland,39.3944,-76.619,59014
Caldwell,Idaho,43.6453,-116.6594,58872
South Whittier,California,33.9336,-118.0312,58800
Orland Park,Illinois,41.6075,-87.8619,58622
Stonecrest,Georgia,33.6842,-84.1372,58602
Palm Beach Gardens,Florida,26.8466,-80.1679,58482
Royal Oak,Michigan,42.5084,-83.1539,58368
Margate,Florida,26.2466,-80.2119,58331
Blue Springs,Missouri,39.0124,-94.2721,58265
Shoreline,Washington,47.7564,-122.3426,58213
Midwest City,Oklahoma,35.463,-97.371,58146
Bowie,Maryland,38.9549,-76.7406,58113
Apex,North Carolina,35.7237,-78.8743,58066
Oak Lawn,Illinois,41.7139,-87.7528,58032
Carson City,Nevada,39.1511,-119.7476,57957
Fountainebleau,Florida,25.7723,-80.346,57957
Queen Creek,Arizona,33.2454,-111.6173,57728
Leander,Texas,30.5728,-97.8618,57696
Bartlett,Tennessee,35.2337,-89.8195,57639
St. Cloud,Florida,28.2363,-81.2779,57610
Coconut Creek,Florida,26.2803,-80.1842,57553
Kettering,Ohio,39.6956,-84.1494,57503
Parker,Colorado,39.5084,-104.7753,57311
St. Peters,Missouri,38.7825,-90.6061,57289
Fountain Valley,California,33.7105,-117.9514,57139
Maricopa,Arizona,33.0408,-112.0011,57075
Berwyn,Illinois,41.8433,-87.7909,56960
National City,California,32.6654,-117.0983,56846
Lenexa,Kansas,38.9609,-94.8018,56755
Highland,California,34.1113,-117.165,56733
Arcadia,California,34.1342,-118.0373,56697
Mount Prospect,Illinois,42.0641,-87.9375,56510
Lake Havasu City,Arizona,34.5006,-114.3113,56510
Tinley Park,Illinois,41.567,-87.8049,55988
DeSoto,Texas,32.5992,-96.8633,55761
New Brunswick,New Jersey,40.487,-74.445,55671
Chicopee,Massachusetts,42.1764,-72.5719,55636
Madison,Alabama,34.7114,-86.7626,55551
West Haven,Connecticut,41.2739,-72.9672,55518
Smyrna,Georgia,33.8633,-84.5168,55460
Huntington Park,California,33.98,-118.2167,55439
Wylie,Texas,33.0362,-96.5161,55426
Diamond Bar,California,33.9992,-117.8161,55339
Apple Valley,Minnesota,44.7457,-93.2004,55237
Perth Amboy,New Jersey,40.5202,-74.2724,55046
Bradenton,Florida,27.4901,-82.5757,54918
Brookhaven,Georgia,33.8743,-84.3314,54902
Hacienda Heights,California,33.997,-117.9727,54841
Manhattan,Kansas,39.1886,-96.6048,54794
Tigard,Oregon,45.4237,-122.7845,54750
Tamiami,Florida,25.7556,-80.4016,54525
Yucaipa,California,34.0336,-117.0429,54312
Westchester,Florida,25.7471,-80.3523,54238
Peabody,Massachusetts,42.5335,-70.9725,54200
Plainfield,New Jersey,40.6154,-74.4157,54183
Southaven,Mississippi,34.9514,-89.9786,54141
Apopka,Florida,28.7015,-81.5316,54110
Oak Park,Illinois,41.8872,-87.7899,54100
Horizon West,Florida,28.4417,-81.6146,54038
Severn,Maryland,39.1355,-76.6956,53955
Paramount,California,33.8977,-118.1651,53904
Colton,California,34.0538,-117.3255,53894
Kentwood,Michigan,42.8852,-85.5926,53884
Aspen Hill,Maryland,39.0927,-77.0826,53850
Minnetonka,Minnesota,44.9322,-93.4598,53809
Wheaton,Illinois,41.8561,-88.1085,53762
West Sacramento,California,38.5557,-121.5505,53589
Casa Grande,Arizona,32.9069,-111.7624,53488
Normal,Illinois,40.5217,-88.9884,53446
Kendale Lakes,Florida,25.7081,-80.4078,53392
San Jacinto,California,33.797,-116.9916,53299
Novato,California,38.092,-122.5575,53214
Pinellas Park,Florida,27.8589,-82.7078,53130
Galveston,Texas,29.2484,-94.8913,53092
Edina,Minnesota,44.8914,-93.3602,53059
Herriman,Utah,40.4899,-112.017,52860
Elyria,Ohio,41.376,-82.106,52853
Grand Island,Nebraska,40.9218,-98.3586,52755
Aloha,Oregon,45.492,-122.8725,52704
Lacey,Washington,47.0462,-122.7933,52572
Bentonville,Arkansas,36.3547,-94.2305,52565
Levittown,New York,40.7241,-73.5125,52540
Methuen Town,Massachusetts,42.734,-71.1889,52536
West New York,New Jersey,40.7857,-74.0094,52485
Glendora,California,34.1449,-117.8467,52458
Smyrna,Tennessee,35.9687,-86.5264,52401
Florissant,Missouri,38.7996,-90.3269,52382
Delano,California,35.7662,-119.2635,52206
Kannapolis,North Carolina,35.4764,-80.6408,52173
Hoffman Estates,Illinois,42.064,-88.1468,52153
Beaumont,California,33.9076,-116.9766,52081
Placentia,California,33.8807,-117.8553,51951
Aliso Viejo,California,33.5792,-117.7289,51943
Wheaton,Maryland,39.0492,-77.0573,51836
Cathedral City,California,33.8362,-116.4642,51836
Rosemead,California,34.0689,-118.0823,51698
Burien,Washington,47.4762,-122.3394,51646
Bozeman,Montana,45.6833,-111.0558,51574
Florin,California,38.4832,-121.4043,51568
Twin Falls,Idaho,42.5645,-114.4613,51223
Enid,Oklahoma,36.4063,-97.87,51129
Country Club,Florida,25.9407,-80.3102,51105
Dunwoody,Georgia,33.9418,-84.3122,51103
Levittown,Pennsylvania,40.1533,-74.8531,51100
Palm Desert,California,33.7378,-116.3695,51081
Covina,California,34.0903,-117.8818,51061
Cuyahoga Falls,Ohio,41.1641,-81.5207,50906
Lakewood,Ohio,41.4822,-81.8008,50841
Marana,Arizona,32.4355,-111.1558,50834
Mishawaka,Indiana,41.6742,-86.1666,50823
Columbus,Indiana,39.2093,-85.9183,50718
Troy,New York,42.7354,-73.6751,50717
North Bethesda,Maryland,39.0393,-77.1191,50695
Milford city ,Connecticut,41.2255,-73.0625,50694
Collierville,Tennessee,35.047,-89.6987,50669
Grapevine,Texas,32.9343,-97.0742,50548
Summerville,South Carolina,33.0016,-80.1799,50318
Cypress,California,33.8171,-118.0386,50279
Downers Grove,Illinois,41.7949,-88.0172,50209
Murray,Utah,40.6498,-111.8874,50183
Catalina Foothills,Arizona,32.3046,-110.8838,50096
East Honolulu,Hawaii,21.2975,-157.7211,50076
Draper,Utah,40.4957,-111.8605,49978
Chesterfield,Missouri,38.6589,-90.5803,49675
Cerritos,California,33.8678,-118.0686,49630
Bedford,Texas,32.8464,-97.135,49576
St. Louis Park,Minnesota,44.9488,-93.3649,49539
Azusa,California,34.1386,-117.9124,49457
Euclid,Ohio,41.5903,-81.5188,49382
McLean,Virginia,38.9436,-77.1943,49310
Coral Gables,Florida,25.7037,-80.2715,49269
Lincoln,California,38.8774,-121.2937,49203
Jeffersonville,Indiana,38.3376,-85.7026,49178
Ceres,California,37.5952,-120.962,49132
Biloxi,Mississippi,30.4426,-88.9514,49061
Lawrence,Indiana,39.8674,-85.9904,49048
Poway,California,32.9871,-117.0201,49005
Cedar Hill,Texas,32.581,-96.9591,48968
Portage,Michigan,42.2,-85.5906,48767
Rowland Heights,California,33.9716,-117.8912,48765
Niagara Falls,New York,43.0921,-79.0147,48763
Dublin,Ohio,40.1112,-83.1454,48613
El Dorado Hills,California,38.675,-121.049,48612
Mooresville,North Carolina,35.5847,-80.8266,48431
North Highlands,California,38.6713,-121.3721,48424
Antelope,California,38.7153,-121.361,48421
Spring Hill,Tennessee,35.7437,-86.9116,48403
Everett,Massachusetts,42.4064,-71.0545,48368
University,Florida,28.0771,-82.4335,48367
Roswell,New Mexico,33.373,-104.5294,48347
Leesburg,Virginia,39.1057,-77.5544,48223
Rancho Santa Margarita,California,33.6318,-117.5988,48190
Tuckahoe,Virginia,37.5878,-77.5858,48187
Titusville,Florida,28.5727,-80.8193,48158
Glenview,Illinois,42.0825,-87.8214,48150
Wauwatosa,Wisconsin,43.0616,-88.0347,48072
Stillwater,Oklahoma,36.1317,-97.0742,48055
Minot,North Dakota,48.2375,-101.278,48005
La Mirada,California,33.9025,-118.0093,47957
Wilson,North Carolina,35.7311,-77.9284,47914
Newark,California,37.5201,-122.0307,47815
Roseville,Michigan,42.5074,-82.9369,47692
East Lansing,Michigan,42.748,-84.4836,47427
Mentor,Ohio,41.6893,-81.3362,47369
Bothell,Washington,47.7735,-122.2044,47355
San Luis Obispo,California,35.2669,-120.669,47257
Burleson,Texas,32.517,-97.3344,47230
East Providence,Rhode Island,41.8065,-71.3565,47171
Middletown,Connecticut,41.5476,-72.6549,47164
Brea,California,33.9254,-117.8655,46912
Salina,Kansas,38.8136,-97.6143,46896
Potomac,Maryland,39.0141,-77.1943,46891
Farmington,New Mexico,36.7555,-108.1823,46696
Sicklerville,New Jersey,39.7452,-74.9934,46626
Ocoee,Florida,28.5796,-81.5332,46562
Hilo,Hawaii,19.6883,-155.0863,46559
Oro Valley,Arizona,32.4208,-110.9767,46515
Fort Pierce,Florida,27.4255,-80.3431,46409
Wake Forest,North Carolina,35.9632,-78.514,46387
Beavercreek,Ohio,39.731,-84.0624,46320
Strongsville,Ohio,41.3128,-81.8313,46187
Rockwall,Texas,32.9169,-96.4374,46150
Attleboro,Massachusetts,41.9311,-71.295,46146
Winter Garden,Florida,28.5421,-81.5967,45978
Pearl City,Hawaii,21.4031,-157.9566,45941
Haltom City,Texas,32.8176,-97.2707,45777
Altamonte Springs,Florida,28.6615,-81.3953,45732
Hackensack,New Jersey,40.8891,-74.0462,45723
Westfield,Indiana,40.0341,-86.1529,45695
Elmhurst,Illinois,41.8973,-87.9432,45661
Bountiful,Utah,40.8721,-111.8647,45496
Littleton,Colorado,39.5915,-105.0188,45465
Huntsville,Texas,30.7009,-95.5567,45446
Cleveland Heights,Ohio,41.5113,-81.5636,45267
Morgan Hill,California,37.1325,-121.6419,45267
Keller,Texas,32.9335,-97.2256,45190
Kyle,Texas,29.9932,-97.8852,45147
Little Elm,Texas,33.1858,-96.9295,45124
Whitney,Nevada,36.1008,-115.0379,45105
Prescott,Arizona,34.5849,-112.4473,45063
Sayreville,New Jersey,40.4656,-74.3237,45062
Urbandale,Iowa,41.639,-93.7812,45037
Ashburn,Virginia,39.0277,-77.4714,44950
Sierra Vista,Arizona,31.563,-110.3153,44944
Dededo,Guam,13.5155,144.8347,44943
Cutler Bay,Florida,25.5765,-80.3356,44865
Palm Springs,California,33.8017,-116.5382,44799
Riverton,Utah,40.5176,-111.9636,44773
Lake Ridge,Virginia,38.6847,-77.3066,44697
North Lauderdale,Florida,26.2113,-80.2209,44579
Fairfield,Ohio,39.3301,-84.5409,44550
West Lafayette,Indiana,40.4432,-86.9238,44515
Goose Creek,South Carolina,32.9927,-80.0055,44502
Salem,Massachusetts,42.5129,-70.9021,44452
Los Banos,California,37.063,-120.8406,44421
Rohnert Park,California,38.3479,-122.6965,44420
Fond du Lac,Wisconsin,43.7718,-88.4397,44412
Brentwood,Tennessee,35.9918,-86.7758,44354
Freeport,New York,40.6515,-73.585,44328
Lombard,Illinois,41.8741,-88.0157,44311
Plainfield,Illinois,41.6207,-88.2253,44296
Lompoc,California,34.6618,-120.4714,44232
Trujillo Alto,Puerto Rico,18.3599,-66.0096,44203
Burke,Virginia,38.7773,-77.2633,44191
Moorhead,Minnesota,46.8673,-96.7461,44129
Oakland Park,Florida,26.178,-80.1528,44092
Wilkes-Barre,Pennsylvania,41.2469,-75.876,44086
Campbell,California,37.2802,-121.9539,43954
Mankato,Minnesota,44.1715,-93.9772,43938
Pittsfield,Massachusetts,42.4517,-73.2605,43890
San Bruno,California,37.6256,-122.4313,43775
Danville,California,37.8121,-121.9698,43673
Concord,New Hampshire,43.2305,-71.5595,43552
The Colony,Texas,33.0925,-96.8976,43489
Odenton,Maryland,39.0661,-76.6938,43488
Greenacres,Florida,26.627,-80.1371,43482
West Babylon,New York,40.7129,-73.3585,43397
Shakopee,Minnesota,44.7745,-93.4772,43396
Linden,New Jersey,40.6251,-74.2383,43387
Altadena,California,34.1927,-118.1346,43384
North Miami Beach,Florida,25.9302,-80.1659,43357
Gallatin,Tennessee,36.3782,-86.4698,43306
Wentzville,Missouri,38.8153,-90.8669,43213
Hicksville,New York,40.7637,-73.5245,43107
Jefferson City,Missouri,38.5676,-92.1759,43076
Buffalo Grove,Illinois,42.1675,-87.9615,43062
Woonsocket,Rhode Island,42.001,-71.4993,43044
Oakley,California,37.9929,-121.6952,42996
Eagle Mountain,Utah,40.3137,-112.0114,42905
Catonsville,Maryland,39.2646,-76.7424,42789
Woodbridge,Virginia,38.6409,-77.258,42734
Ormond Beach,Florida,29.2985,-81.1014,42707
Moline,Illinois,41.4821,-90.492,42660
Huber Heights,Ohio,39.8595,-84.113,42650
Edmonds,Washington,47.8115,-122.3533,42622
Manassas,Virginia,38.7479,-77.4838,42596
Danville,Virginia,36.5831,-79.4088,42556
Pahrump,Nevada,36.2235,-115.9974,42471
Belleville,Illinois,38.5164,-89.99,42463
Beverly,Massachusetts,42.5681,-70.8627,42448
Midland,Michigan,43.6241,-84.2319,42425
Coppell,Texas,32.9639,-96.9903,42420
Channelview,Texas,29.7914,-95.1144,42394
Puyallup,Washington,47.1793,-122.2902,42366
Rancho Palos Verdes,California,33.7554,-118.3634,42316
Coachella,California,33.6905,-116.143,42123
Linton Hall,Virginia,38.7551,-77.575,42089
Peachtree Corners,Georgia,33.967,-84.232,42065
Woodlawn,Maryland,39.3054,-76.7489,42053
Pine Bluff,Arkansas,34.2116,-92.0173,41964
Spanish Fork,Utah,40.1101,-111.6405,41953
Annandale,Virginia,38.8324,-77.196,41869
Fitchburg,Massachusetts,42.5912,-71.8156,41796
Kearny,New Jersey,40.7528,-74.1202,41790
Maplewood,Minnesota,44.9842,-93.0247,41673
Mableton,Georgia,33.8133,-84.5655,41632
Schertz,Texas,29.565,-98.2535,41607
Newnan,Georgia,33.3767,-84.7761,41598
Clermont,Florida,28.5325,-81.7208,41562
North Fort Myers,Florida,26.7244,-81.8485,41551
Marlborough,Massachusetts,42.3494,-71.5468,41505
Vineyard,California,38.474,-121.324,41505
Coram,New York,40.8812,-73.0059,41431
Bartlett,Illinois,41.9804,-88.2071,41126
Hollister,California,36.8555,-121.3986,41077
Bullhead City,Arizona,35.1205,-114.5461,41064
Lancaster,Texas,32.5922,-96.7739,41057
Grove City,Ohio,39.8654,-83.069,41025
Marion,Iowa,42.0451,-91.585,41023
Brookfield,Wisconsin,43.064,-88.1231,41020
Delaware,Ohio,40.2851,-83.0741,41004
Hallandale Beach,Florida,25.9854,-80.1423,41004
Woburn,Massachusetts,42.4869,-71.1543,40967
Columbia,Tennessee,35.6238,-87.0484,40957
Germantown,Tennessee,35.0829,-89.7824,40955
Shelton,Connecticut,41.306,-73.1383,40944
Covington,Kentucky,39.0334,-84.5166,40930
Westfield,Massachusetts,42.1382,-72.7561,40922
Friendswood,Texas,29.511,-95.1981,40780
The Acreage,Florida,26.774,-80.2779,40771
Essex,Maryland,39.3021,-76.4449,40710
Culver City,California,34.0058,-118.3968,40640
Annapolis,Maryland,38.9706,-76.5047,40581
Duncanville,Texas,32.646,-96.9127,40575
Cedar Falls,Iowa,42.5195,-92.4536,40500
